# E_lab [MeV]	delta_real [deg]	delta_imag [deg]	cross_section [mb]	S_factor [MeV*mb]
1.9121	124.3777	0.0000	0.0000	0.0000
1.9132	124.3548	0.0000	0.0000	0.0000
1.9142	124.3318	0.0000	0.0000	0.0000
1.9153	124.3089	0.0000	0.0000	0.0000
1.9164	124.2860	0.0000	0.0000	0.0000
1.9175	124.2631	0.0000	0.0000	0.0000
1.9186	124.2402	0.0000	0.0000	0.0000
1.9197	124.2173	0.0000	0.0000	0.0000
1.9207	124.1944	0.0000	0.0000	0.0000
1.9218	124.1715	0.0000	0.0000	0.0000
1.9229	124.1487	0.0000	0.0000	0.0000
1.9240	124.1258	0.0000	0.0000	0.0000
1.9251	124.1029	0.0000	0.0000	0.0000
1.9262	124.0801	0.0000	0.0000	0.0000
1.9272	124.0572	0.0000	0.0000	0.0000
1.9283	124.0344	0.0000	0.0000	0.0000
1.9294	124.0115	0.0000	0.0000	0.0000
1.9305	123.9887	0.0000	0.0000	0.0000
1.9316	123.9659	0.0000	-0.0000	-0.0000
1.9327	123.9431	0.0000	0.0000	0.0000
1.9337	123.9203	0.0000	0.0000	0.0000
1.9348	123.8975	0.0000	0.0000	0.0000
1.9359	123.8747	0.0000	0.0000	0.0000
1.9370	123.8519	0.0000	0.0000	0.0000
1.9381	123.8291	0.0000	0.0000	0.0000
1.9392	123.8063	0.0000	0.0000	0.0000
1.9402	123.7835	0.0000	0.0000	0.0000
1.9413	123.7608	0.0000	0.0000	0.0000
1.9424	123.7380	0.0000	0.0000	0.0000
1.9435	123.7153	0.0000	0.0000	0.0000
1.9446	123.6925	0.0000	0.0000	0.0000
1.9457	123.6698	0.0000	0.0000	0.0000
1.9467	123.6471	0.0000	0.0000	0.0000
1.9478	123.6243	0.0000	0.0000	0.0000
1.9489	123.6016	0.0000	0.0000	0.0000
1.9500	123.5789	0.0000	0.0000	0.0000
1.9511	123.5562	0.0000	0.0000	0.0000
1.9522	123.5335	0.0000	0.0000	0.0000
1.9532	123.5108	0.0000	0.0000	0.0000
1.9543	123.4881	0.0000	0.0000	0.0000
1.9554	123.4654	0.0000	0.0000	0.0000
1.9565	123.4428	0.0000	0.0000	0.0000
1.9576	123.4201	0.0000	0.0000	0.0000
1.9587	123.3974	0.0000	0.0000	0.0000
1.9597	123.3748	0.0000	0.0000	0.0000
1.9608	123.3521	0.0000	0.0000	0.0000
1.9619	123.3295	0.0000	0.0000	0.0000
1.9630	123.3069	0.0000	0.0000	0.0000
1.9641	123.2842	0.0000	0.0000	0.0000
1.9652	123.2616	0.0000	0.0000	0.0000
1.9662	123.2390	0.0000	0.0000	0.0000
1.9673	123.2164	0.0000	0.0000	0.0000
1.9684	123.1938	0.0000	0.0000	0.0000
1.9695	123.1712	0.0000	0.0000	0.0000
1.9706	123.1486	0.0000	0.0000	0.0000
1.9717	123.1260	0.0000	0.0000	0.0000
1.9727	123.1035	0.0000	0.0000	0.0000
1.9738	123.0809	0.0000	0.0000	0.0000
1.9749	123.0583	0.0000	0.0000	0.0000
1.9760	123.0358	0.0000	0.0000	0.0000
1.9771	123.0132	0.0000	0.0000	0.0000
1.9782	122.9907	0.0000	0.0000	0.0000
1.9792	122.9681	0.0000	0.0000	0.0000
1.9803	122.9456	0.0000	0.0000	0.0000
1.9814	122.9231	0.0000	0.0000	0.0000
1.9825	122.9006	0.0000	0.0000	0.0000
1.9836	122.8781	0.0000	0.0000	0.0000
1.9847	122.8556	0.0000	0.0000	0.0000
1.9857	122.8331	0.0000	0.0000	0.0000
1.9868	122.8106	0.0000	0.0000	0.0000
1.9879	122.7881	0.0000	0.0000	0.0000
1.9890	122.7656	0.0000	0.0000	0.0000
1.9901	122.7431	0.0000	0.0000	0.0000
1.9912	122.7207	0.0000	0.0000	0.0000
1.9922	122.6982	0.0000	0.0000	0.0000
1.9933	122.6758	0.0000	0.0000	0.0000
1.9944	122.6533	0.0000	0.0000	0.0000
1.9955	122.6309	0.0000	0.0000	0.0000
1.9966	122.6084	0.0000	0.0000	0.0000
1.9977	122.5860	0.0000	0.0000	0.0000
1.9987	122.5636	0.0000	0.0000	0.0000
1.9998	122.5412	0.0000	0.0000	0.0000
2.0009	122.5188	0.0000	0.0000	0.0000
2.0020	122.4964	0.0000	0.0000	0.0000
2.0031	122.4740	0.0000	0.0000	0.0000
2.0042	122.4516	0.0000	0.0000	0.0000
2.0052	122.4292	0.0000	0.0000	0.0000
2.0063	122.4068	0.0000	0.0000	0.0000
2.0074	122.3845	0.0000	-0.0000	-0.0000
2.0085	122.3621	0.0000	0.0000	0.0000
2.0096	122.3397	0.0000	0.0000	0.0000
2.0107	122.3174	0.0000	0.0000	0.0000
2.0117	122.2951	0.0000	0.0000	0.0000
2.0128	122.2727	0.0000	-0.0000	-0.0000
2.0139	122.2504	0.0000	0.0000	0.0000
2.0150	122.2281	0.0000	0.0000	0.0000
2.0161	122.2058	0.0000	0.0000	0.0000
2.0172	122.1834	0.0000	0.0000	0.0000
2.0182	122.1611	0.0000	-0.0000	-0.0000
2.0193	122.1388	0.0000	0.0000	0.0000
2.0204	122.1166	0.0000	0.0000	0.0000
2.0215	122.0943	0.0000	0.0000	0.0000
2.0226	122.0720	0.0000	0.0000	0.0000
2.0237	122.0497	0.0000	0.0000	0.0000
2.0247	122.0275	0.0000	0.0000	0.0000
2.0258	122.0052	0.0000	0.0000	0.0000
2.0269	121.9829	0.0000	0.0000	0.0000
2.0280	121.9607	0.0000	0.0000	0.0000
2.0291	121.9385	0.0000	0.0000	0.0000
2.0302	121.9162	0.0000	0.0000	0.0000
2.0312	121.8940	0.0000	0.0000	0.0000
2.0323	121.8718	0.0000	0.0000	0.0000
2.0334	121.8496	0.0000	0.0000	0.0000
2.0345	121.8274	0.0000	0.0000	0.0000
2.0356	121.8052	0.0000	-0.0000	-0.0000
2.0367	121.7830	0.0000	0.0000	0.0000
2.0377	121.7608	0.0000	0.0000	0.0000
2.0388	121.7386	0.0000	0.0000	0.0000
2.0399	121.7164	0.0000	0.0000	0.0000
2.0410	121.6943	0.0000	0.0000	0.0000
2.0421	121.6721	0.0000	0.0000	0.0000
2.0432	121.6499	0.0000	0.0000	0.0000
2.0442	121.6278	0.0000	0.0000	0.0000
2.0453	121.6056	0.0000	0.0000	0.0000
2.0464	121.5835	0.0000	0.0000	0.0000
2.0475	121.5614	0.0000	0.0000	0.0000
2.0486	121.5393	0.0000	0.0000	0.0000
2.0497	121.5171	0.0000	0.0000	0.0000
2.0507	121.4950	0.0000	0.0000	0.0000
2.0518	121.4729	0.0000	0.0000	0.0000
2.0529	121.4508	0.0000	0.0000	0.0000
2.0540	121.4287	0.0000	0.0000	0.0000
2.0551	121.4066	0.0000	0.0000	0.0000
2.0562	121.3846	0.0000	0.0000	0.0000
2.0572	121.3625	0.0000	0.0000	0.0000
2.0583	121.3404	0.0000	0.0000	0.0000
2.0594	121.3184	0.0000	-0.0000	-0.0000
2.0605	121.2963	0.0000	0.0000	0.0000
2.0616	121.2743	0.0000	0.0000	0.0000
2.0627	121.2522	0.0000	0.0000	0.0000
2.0637	121.2302	0.0000	0.0000	0.0000
2.0648	121.2082	0.0000	0.0000	0.0000
2.0659	121.1861	0.0000	0.0000	0.0000
2.0670	121.1641	0.0000	0.0000	0.0000
2.0681	121.1421	0.0000	0.0000	0.0000
2.0692	121.1201	0.0000	0.0000	0.0000
2.0702	121.0981	0.0000	0.0000	0.0000
2.0713	121.0761	0.0000	0.0000	0.0000
2.0724	121.0541	0.0000	0.0000	0.0000
2.0735	121.0322	0.0000	0.0000	0.0000
2.0746	121.0102	0.0000	0.0000	0.0000
2.0757	120.9882	0.0000	0.0000	0.0000
2.0767	120.9663	0.0000	0.0000	0.0000
2.0778	120.9443	0.0000	0.0000	0.0000
2.0789	120.9224	0.0000	0.0000	0.0000
2.0800	120.9004	0.0000	0.0000	0.0000
2.0811	120.8785	0.0000	0.0000	0.0000
2.0822	120.8566	0.0000	0.0000	0.0000
2.0832	120.8347	0.0000	0.0000	0.0000
2.0843	120.8128	0.0000	0.0000	0.0000
2.0854	120.7908	0.0000	0.0000	0.0000
2.0865	120.7689	0.0000	0.0000	0.0000
2.0876	120.7470	0.0000	0.0000	0.0000
2.0887	120.7252	0.0000	0.0000	0.0000
2.0897	120.7033	0.0000	0.0000	0.0000
2.0908	120.6814	0.0000	0.0000	0.0000
2.0919	120.6595	0.0000	0.0000	0.0000
2.0930	120.6377	0.0000	0.0000	0.0000
2.0941	120.6158	0.0000	0.0000	0.0000
2.0952	120.5940	0.0000	0.0000	0.0000
2.0962	120.5721	0.0000	0.0000	0.0000
2.0973	120.5503	0.0000	-0.0000	-0.0000
2.0984	120.5285	0.0000	0.0000	0.0000
2.0995	120.5066	0.0000	0.0000	0.0000
2.1006	120.4848	0.0000	0.0000	0.0000
2.1017	120.4630	0.0000	0.0000	0.0000
2.1027	120.4412	0.0000	0.0000	0.0000
2.1038	120.4194	0.0000	0.0000	0.0000
2.1049	120.3976	0.0000	0.0000	0.0000
2.1060	120.3758	0.0000	0.0000	0.0000
2.1071	120.3540	0.0000	0.0000	0.0000
2.1082	120.3323	0.0000	0.0000	0.0000
2.1092	120.3105	0.0000	0.0000	0.0000
2.1103	120.2887	0.0000	0.0000	0.0000
2.1114	120.2670	0.0000	0.0000	0.0000
2.1125	120.2452	0.0000	0.0000	0.0000
2.1136	120.2235	0.0000	0.0000	0.0000
2.1147	120.2017	0.0000	0.0000	0.0000
2.1157	120.1800	0.0000	0.0000	0.0000
2.1168	120.1583	0.0000	0.0000	0.0000
2.1179	120.1366	0.0000	0.0000	0.0000
2.1190	120.1149	0.0000	0.0000	0.0000
2.1201	120.0932	0.0000	0.0000	0.0000
2.1212	120.0715	0.0000	0.0000	0.0000
2.1222	120.0498	0.0000	0.0000	0.0000
2.1233	120.0281	0.0000	0.0000	0.0000
2.1244	120.0064	0.0000	0.0000	0.0000
2.1255	119.9847	0.0000	-0.0000	-0.0000
2.1266	119.9631	0.0000	0.0000	0.0000
2.1277	119.9414	0.0000	0.0000	0.0000
2.1287	119.9197	0.0000	0.0000	0.0000
2.1298	119.8981	0.0000	0.0000	0.0000
2.1309	119.8764	0.0000	0.0000	0.0000
2.1320	119.8548	0.0000	0.0000	0.0000
2.1331	119.8332	0.0000	0.0000	0.0000
2.1342	119.8116	0.0000	0.0000	0.0000
2.1352	119.7899	0.0000	0.0000	0.0000
2.1363	119.7683	0.0000	0.0000	0.0000
2.1374	119.7467	0.0000	0.0000	0.0000
2.1385	119.7251	0.0000	0.0000	0.0000
2.1396	119.7035	0.0000	0.0000	0.0000
2.1407	119.6819	0.0000	0.0000	0.0000
2.1417	119.6604	0.0000	0.0000	0.0000
2.1428	119.6388	0.0000	-0.0000	-0.0000
2.1439	119.6172	0.0000	0.0000	0.0000
2.1450	119.5957	0.0000	0.0000	0.0000
2.1461	119.5741	0.0000	0.0000	0.0000
2.1472	119.5526	0.0000	0.0000	0.0000
2.1482	119.5310	0.0000	0.0000	0.0000
2.1493	119.5095	0.0000	0.0000	0.0000
2.1504	119.4879	0.0000	0.0000	0.0000
2.1515	119.4664	0.0000	-0.0000	-0.0000
2.1526	119.4449	0.0000	0.0000	0.0000
2.1537	119.4234	0.0000	0.0000	0.0000
2.1547	119.4019	0.0000	0.0000	0.0000
2.1558	119.3804	0.0000	0.0000	0.0000
2.1569	119.3589	0.0000	0.0000	0.0000
2.1580	119.3374	0.0000	0.0000	0.0000
2.1591	119.3159	0.0000	0.0000	0.0000
2.1602	119.2945	0.0000	0.0000	0.0000
2.1612	119.2730	0.0000	0.0000	0.0000
2.1623	119.2515	0.0000	0.0000	0.0000
2.1634	119.2301	0.0000	0.0000	0.0000
2.1645	119.2086	0.0000	0.0000	0.0000
2.1656	119.1872	0.0000	0.0000	0.0000
2.1667	119.1657	0.0000	-0.0000	-0.0000
