# E_lab [MeV]	delta_real [deg]	delta_imag [deg]	cross_section [mb]	S_factor [MeV*mb]
0.2087	-2.6496	0.0033	0.1002	0.2686
0.2087	-2.6499	0.0033	0.1003	0.2686
0.2087	-2.6503	0.0033	0.1003	0.2686
0.2088	-2.6506	0.0033	0.1003	0.2686
0.2088	-2.6509	0.0033	0.1003	0.2686
0.2088	-2.6512	0.0033	0.1003	0.2686
0.2088	-2.6516	0.0033	0.1003	0.2686
0.2088	-2.6519	0.0033	0.1003	0.2686
0.2088	-2.6522	0.0033	0.1003	0.2686
0.2089	-2.6525	0.0033	0.1003	0.2686
0.2089	-2.6528	0.0033	0.1003	0.2686
0.2089	-2.6532	0.0033	0.1003	0.2686
0.2089	-2.6535	0.0033	0.1003	0.2686
0.2089	-2.6538	0.0033	0.1003	0.2686
0.2089	-2.6541	0.0033	0.1003	0.2686
0.2090	-2.6545	0.0033	0.1003	0.2686
0.2090	-2.6548	0.0033	0.1003	0.2686
0.2090	-2.6551	0.0033	0.1003	0.2686
0.2090	-2.6554	0.0033	0.1003	0.2686
0.2090	-2.6558	0.0033	0.1003	0.2686
0.2090	-2.6561	0.0033	0.1003	0.2686
0.2091	-2.6564	0.0033	0.1003	0.2686
0.2091	-2.6567	0.0033	0.1003	0.2686
0.2091	-2.6571	0.0033	0.1003	0.2686
0.2091	-2.6574	0.0033	0.1003	0.2686
0.2091	-2.6577	0.0033	0.1003	0.2686
0.2091	-2.6580	0.0033	0.1003	0.2686
0.2092	-2.6583	0.0033	0.1003	0.2686
0.2092	-2.6587	0.0033	0.1004	0.2686
0.2092	-2.6590	0.0033	0.1004	0.2686
0.2092	-2.6593	0.0033	0.1004	0.2686
0.2092	-2.6596	0.0033	0.1004	0.2685
0.2092	-2.6600	0.0033	0.1004	0.2685
0.2093	-2.6603	0.0033	0.1004	0.2685
0.2093	-2.6606	0.0033	0.1004	0.2685
0.2093	-2.6609	0.0033	0.1004	0.2685
0.2093	-2.6613	0.0033	0.1004	0.2685
0.2093	-2.6616	0.0033	0.1004	0.2685
0.2093	-2.6619	0.0033	0.1004	0.2685
0.2094	-2.6622	0.0033	0.1004	0.2685
0.2094	-2.6626	0.0033	0.1004	0.2685
0.2094	-2.6629	0.0033	0.1004	0.2685
0.2094	-2.6632	0.0033	0.1004	0.2685
0.2094	-2.6635	0.0033	0.1004	0.2685
0.2094	-2.6639	0.0033	0.1004	0.2685
0.2095	-2.6642	0.0033	0.1004	0.2685
0.2095	-2.6645	0.0033	0.1004	0.2685
0.2095	-2.6648	0.0033	0.1004	0.2685
0.2095	-2.6651	0.0033	0.1004	0.2685
0.2095	-2.6655	0.0033	0.1004	0.2685
0.2095	-2.6658	0.0033	0.1004	0.2685
0.2096	-2.6661	0.0033	0.1004	0.2685
0.2096	-2.6664	0.0033	0.1004	0.2685
0.2096	-2.6668	0.0033	0.1004	0.2685
0.2096	-2.6671	0.0033	0.1004	0.2685
0.2096	-2.6674	0.0033	0.1005	0.2685
0.2096	-2.6677	0.0033	0.1005	0.2685
0.2097	-2.6681	0.0033	0.1005	0.2685
0.2097	-2.6684	0.0033	0.1005	0.2685
0.2097	-2.6687	0.0033	0.1005	0.2685
0.2097	-2.6690	0.0033	0.1005	0.2685
0.2097	-2.6694	0.0033	0.1005	0.2685
0.2097	-2.6697	0.0033	0.1005	0.2685
0.2098	-2.6700	0.0033	0.1005	0.2685
0.2098	-2.6703	0.0033	0.1005	0.2685
0.2098	-2.6706	0.0033	0.1005	0.2685
0.2098	-2.6710	0.0033	0.1005	0.2685
0.2098	-2.6713	0.0033	0.1005	0.2685
0.2098	-2.6716	0.0033	0.1005	0.2685
0.2099	-2.6719	0.0033	0.1005	0.2685
0.2099	-2.6723	0.0033	0.1005	0.2685
0.2099	-2.6726	0.0033	0.1005	0.2685
0.2099	-2.6729	0.0033	0.1005	0.2685
0.2099	-2.6732	0.0033	0.1005	0.2685
0.2099	-2.6736	0.0033	0.1005	0.2685
0.2100	-2.6739	0.0033	0.1005	0.2685
0.2100	-2.6742	0.0033	0.1005	0.2685
0.2100	-2.6745	0.0033	0.1005	0.2685
0.2100	-2.6749	0.0033	0.1005	0.2685
0.2100	-2.6752	0.0033	0.1005	0.2685
0.2100	-2.6755	0.0033	0.1005	0.2685
0.2101	-2.6758	0.0033	0.1005	0.2685
0.2101	-2.6762	0.0033	0.1006	0.2685
0.2101	-2.6765	0.0033	0.1006	0.2685
0.2101	-2.6768	0.0033	0.1006	0.2685
0.2101	-2.6771	0.0033	0.1006	0.2685
0.2101	-2.6774	0.0033	0.1006	0.2685
0.2102	-2.6778	0.0033	0.1006	0.2685
0.2102	-2.6781	0.0033	0.1006	0.2685
0.2102	-2.6784	0.0033	0.1006	0.2685
0.2102	-2.6787	0.0033	0.1006	0.2685
0.2102	-2.6791	0.0033	0.1006	0.2685
0.2102	-2.6794	0.0033	0.1006	0.2685
0.2103	-2.6797	0.0033	0.1006	0.2685
0.2103	-2.6800	0.0033	0.1006	0.2685
0.2103	-2.6804	0.0033	0.1006	0.2685
0.2103	-2.6807	0.0033	0.1006	0.2685
0.2103	-2.6810	0.0033	0.1006	0.2685
0.2103	-2.6813	0.0033	0.1006	0.2685
0.2104	-2.6817	0.0033	0.1006	0.2685
0.2104	-2.6820	0.0033	0.1006	0.2685
0.2104	-2.6823	0.0033	0.1006	0.2685
0.2104	-2.6826	0.0033	0.1006	0.2685
0.2104	-2.6830	0.0033	0.1006	0.2685
0.2104	-2.6833	0.0033	0.1006	0.2685
0.2105	-2.6836	0.0033	0.1006	0.2684
0.2105	-2.6839	0.0033	0.1006	0.2684
0.2105	-2.6842	0.0033	0.1006	0.2684
0.2105	-2.6846	0.0033	0.1006	0.2684
0.2105	-2.6849	0.0033	0.1007	0.2684
0.2105	-2.6852	0.0033	0.1007	0.2684
0.2106	-2.6855	0.0033	0.1007	0.2684
0.2106	-2.6859	0.0033	0.1007	0.2684
0.2106	-2.6862	0.0033	0.1007	0.2684
0.2106	-2.6865	0.0033	0.1007	0.2684
0.2106	-2.6868	0.0033	0.1007	0.2684
0.2106	-2.6872	0.0033	0.1007	0.2684
0.2107	-2.6875	0.0033	0.1007	0.2684
0.2107	-2.6878	0.0033	0.1007	0.2684
0.2107	-2.6881	0.0033	0.1007	0.2684
0.2107	-2.6885	0.0033	0.1007	0.2684
0.2107	-2.6888	0.0033	0.1007	0.2684
0.2107	-2.6891	0.0033	0.1007	0.2684
0.2108	-2.6894	0.0033	0.1007	0.2684
0.2108	-2.6898	0.0033	0.1007	0.2684
0.2108	-2.6901	0.0033	0.1007	0.2684
0.2108	-2.6904	0.0033	0.1007	0.2684
0.2108	-2.6907	0.0033	0.1007	0.2684
0.2108	-2.6910	0.0033	0.1007	0.2684
0.2109	-2.6914	0.0033	0.1007	0.2684
0.2109	-2.6917	0.0033	0.1007	0.2684
0.2109	-2.6920	0.0033	0.1007	0.2684
0.2109	-2.6923	0.0033	0.1007	0.2684
0.2109	-2.6927	0.0033	0.1007	0.2684
0.2109	-2.6930	0.0033	0.1007	0.2684
0.2110	-2.6933	0.0033	0.1007	0.2684
0.2110	-2.6936	0.0033	0.1008	0.2684
0.2110	-2.6940	0.0033	0.1008	0.2684
0.2110	-2.6943	0.0033	0.1008	0.2684
0.2110	-2.6946	0.0033	0.1008	0.2684
0.2110	-2.6949	0.0033	0.1008	0.2684
0.2111	-2.6953	0.0033	0.1008	0.2684
0.2111	-2.6956	0.0033	0.1008	0.2684
0.2111	-2.6959	0.0033	0.1008	0.2684
0.2111	-2.6962	0.0033	0.1008	0.2684
0.2111	-2.6966	0.0033	0.1008	0.2684
0.2111	-2.6969	0.0033	0.1008	0.2684
0.2112	-2.6972	0.0033	0.1008	0.2684
0.2112	-2.6975	0.0033	0.1008	0.2684
0.2112	-2.6978	0.0033	0.1008	0.2684
0.2112	-2.6982	0.0033	0.1008	0.2684
0.2112	-2.6985	0.0033	0.1008	0.2684
0.2112	-2.6988	0.0033	0.1008	0.2684
0.2113	-2.6991	0.0033	0.1008	0.2684
0.2113	-2.6995	0.0033	0.1008	0.2684
0.2113	-2.6998	0.0033	0.1008	0.2684
0.2113	-2.7001	0.0033	0.1008	0.2684
0.2113	-2.7004	0.0033	0.1008	0.2684
0.2113	-2.7008	0.0033	0.1008	0.2684
0.2114	-2.7011	0.0033	0.1008	0.2684
0.2114	-2.7014	0.0033	0.1008	0.2684
0.2114	-2.7017	0.0033	0.1008	0.2684
0.2114	-2.7021	0.0033	0.1008	0.2684
0.2114	-2.7024	0.0033	0.1009	0.2684
0.2114	-2.7027	0.0033	0.1009	0.2684
0.2115	-2.7030	0.0034	0.1009	0.2684
0.2115	-2.7034	0.0034	0.1009	0.2684
0.2115	-2.7037	0.0034	0.1009	0.2684
0.2115	-2.7040	0.0034	0.1009	0.2684
0.2115	-2.7043	0.0034	0.1009	0.2684
0.2115	-2.7047	0.0034	0.1009	0.2684
0.2116	-2.7050	0.0034	0.1009	0.2684
0.2116	-2.7053	0.0034	0.1009	0.2684
0.2116	-2.7056	0.0034	0.1009	0.2684
0.2116	-2.7059	0.0034	0.1009	0.2684
0.2116	-2.7063	0.0034	0.1009	0.2684
0.2116	-2.7066	0.0034	0.1009	0.2684
0.2117	-2.7069	0.0034	0.1009	0.2684
0.2117	-2.7072	0.0034	0.1009	0.2684
0.2117	-2.7076	0.0034	0.1009	0.2684
0.2117	-2.7079	0.0034	0.1009	0.2683
0.2117	-2.7082	0.0034	0.1009	0.2683
0.2117	-2.7085	0.0034	0.1009	0.2683
0.2118	-2.7089	0.0034	0.1009	0.2683
0.2118	-2.7092	0.0034	0.1009	0.2683
0.2118	-2.7095	0.0034	0.1009	0.2683
0.2118	-2.7098	0.0034	0.1009	0.2683
0.2118	-2.7102	0.0034	0.1009	0.2683
0.2118	-2.7105	0.0034	0.1009	0.2683
0.2119	-2.7108	0.0034	0.1009	0.2683
0.2119	-2.7111	0.0034	0.1009	0.2683
0.2119	-2.7115	0.0034	0.1010	0.2683
0.2119	-2.7118	0.0034	0.1010	0.2683
0.2119	-2.7121	0.0034	0.1010	0.2683
0.2119	-2.7124	0.0034	0.1010	0.2683
0.2120	-2.7127	0.0034	0.1010	0.2683
0.2120	-2.7131	0.0034	0.1010	0.2683
0.2120	-2.7134	0.0034	0.1010	0.2683
0.2120	-2.7137	0.0034	0.1010	0.2683
0.2120	-2.7140	0.0034	0.1010	0.2683
0.2120	-2.7144	0.0034	0.1010	0.2683
0.2121	-2.7147	0.0034	0.1010	0.2683
0.2121	-2.7150	0.0034	0.1010	0.2683
0.2121	-2.7153	0.0034	0.1010	0.2683
0.2121	-2.7157	0.0034	0.1010	0.2683
0.2121	-2.7160	0.0034	0.1010	0.2683
0.2121	-2.7163	0.0034	0.1010	0.2683
0.2122	-2.7166	0.0034	0.1010	0.2683
0.2122	-2.7170	0.0034	0.1010	0.2683
0.2122	-2.7173	0.0034	0.1010	0.2683
0.2122	-2.7176	0.0034	0.1010	0.2683
0.2122	-2.7179	0.0034	0.1010	0.2683
0.2122	-2.7183	0.0034	0.1010	0.2683
0.2123	-2.7186	0.0034	0.1010	0.2683
0.2123	-2.7189	0.0034	0.1010	0.2683
0.2123	-2.7192	0.0034	0.1010	0.2683
0.2123	-2.7196	0.0034	0.1010	0.2683
0.2123	-2.7199	0.0034	0.1010	0.2683
0.2123	-2.7202	0.0034	0.1011	0.2683
0.2124	-2.7205	0.0034	0.1011	0.2683
0.2124	-2.7208	0.0034	0.1011	0.2683
0.2124	-2.7212	0.0034	0.1011	0.2683
0.2124	-2.7215	0.0034	0.1011	0.2683
0.2124	-2.7218	0.0034	0.1011	0.2683
0.2124	-2.7221	0.0034	0.1011	0.2683
0.2125	-2.7225	0.0034	0.1011	0.2683
0.2125	-2.7228	0.0034	0.1011	0.2683
0.2125	-2.7231	0.0034	0.1011	0.2683
0.2125	-2.7234	0.0034	0.1011	0.2683
0.2125	-2.7238	0.0034	0.1011	0.2683
0.2125	-2.7241	0.0034	0.1011	0.2683
0.2126	-2.7244	0.0034	0.1011	0.2683
0.2126	-2.7247	0.0034	0.1011	0.2683
0.2126	-2.7251	0.0034	0.1011	0.2683
0.2126	-2.7254	0.0034	0.1011	0.2683
0.2126	-2.7257	0.0034	0.1011	0.2683
0.2126	-2.7260	0.0034	0.1011	0.2683
0.2127	-2.7264	0.0034	0.1011	0.2683
0.2127	-2.7267	0.0034	0.1011	0.2683
0.2127	-2.7270	0.0034	0.1011	0.2683
0.2127	-2.7273	0.0034	0.1011	0.2683
0.2127	-2.7277	0.0034	0.1011	0.2683
0.2127	-2.7280	0.0034	0.1011	0.2683
0.2128	-2.7283	0.0034	0.1011	0.2683
0.2128	-2.7286	0.0034	0.1011	0.2683
0.2128	-2.7289	0.0034	0.1011	0.2683
0.2128	-2.7293	0.0034	0.1012	0.2683
0.2128	-2.7296	0.0034	0.1012	0.2683
0.2128	-2.7299	0.0034	0.1012	0.2683
0.2129	-2.7302	0.0034	0.1012	0.2683
0.2129	-2.7306	0.0034	0.1012	0.2683
0.2129	-2.7309	0.0034	0.1012	0.2683
0.2129	-2.7312	0.0034	0.1012	0.2683
0.2129	-2.7315	0.0034	0.1012	0.2683
0.2129	-2.7319	0.0034	0.1012	0.2683
0.2130	-2.7322	0.0034	0.1012	0.2683
0.2130	-2.7325	0.0034	0.1012	0.2682
0.2130	-2.7328	0.0034	0.1012	0.2682
0.2130	-2.7332	0.0034	0.1012	0.2682
0.2130	-2.7335	0.0034	0.1012	0.2682
0.2130	-2.7338	0.0034	0.1012	0.2682
0.2131	-2.7341	0.0034	0.1012	0.2682
0.2131	-2.7345	0.0034	0.1012	0.2682
0.2131	-2.7348	0.0034	0.1012	0.2682
0.2131	-2.7351	0.0034	0.1012	0.2682
0.2131	-2.7354	0.0034	0.1012	0.2682
0.2131	-2.7358	0.0034	0.1012	0.2682
0.2132	-2.7361	0.0034	0.1012	0.2682
0.2132	-2.7364	0.0034	0.1012	0.2682
0.2132	-2.7367	0.0034	0.1012	0.2682
0.2132	-2.7370	0.0034	0.1012	0.2682
0.2132	-2.7374	0.0034	0.1012	0.2682
0.2132	-2.7377	0.0034	0.1012	0.2682
0.2133	-2.7380	0.0034	0.1012	0.2682
0.2133	-2.7383	0.0034	0.1013	0.2682
0.2133	-2.7387	0.0034	0.1013	0.2682
0.2133	-2.7390	0.0034	0.1013	0.2682
0.2133	-2.7393	0.0034	0.1013	0.2682
0.2133	-2.7396	0.0034	0.1013	0.2682
0.2134	-2.7400	0.0034	0.1013	0.2682
0.2134	-2.7403	0.0034	0.1013	0.2682
0.2134	-2.7406	0.0034	0.1013	0.2682
0.2134	-2.7409	0.0034	0.1013	0.2682
0.2134	-2.7413	0.0034	0.1013	0.2682
0.2134	-2.7416	0.0034	0.1013	0.2682
0.2135	-2.7419	0.0034	0.1013	0.2682
0.2135	-2.7422	0.0034	0.1013	0.2682
0.2135	-2.7426	0.0034	0.1013	0.2682
0.2135	-2.7429	0.0034	0.1013	0.2682
0.2135	-2.7432	0.0034	0.1013	0.2682
0.2135	-2.7435	0.0034	0.1013	0.2682
0.2136	-2.7439	0.0034	0.1013	0.2682
0.2136	-2.7442	0.0034	0.1013	0.2682
0.2136	-2.7445	0.0034	0.1013	0.2682
0.2136	-2.7448	0.0034	0.1013	0.2682
0.2136	-2.7452	0.0034	0.1013	0.2682
0.2136	-2.7455	0.0034	0.1013	0.2682
0.2137	-2.7458	0.0034	0.1013	0.2682
0.2137	-2.7461	0.0034	0.1013	0.2682
0.2137	-2.7464	0.0034	0.1013	0.2682
0.2137	-2.7468	0.0034	0.1013	0.2682
0.2137	-2.7471	0.0034	0.1013	0.2682
0.2137	-2.7474	0.0034	0.1014	0.2682
0.2138	-2.7477	0.0034	0.1014	0.2682
0.2138	-2.7481	0.0034	0.1014	0.2682
0.2138	-2.7484	0.0034	0.1014	0.2682
0.2138	-2.7487	0.0034	0.1014	0.2682
0.2138	-2.7490	0.0034	0.1014	0.2682
0.2138	-2.7494	0.0034	0.1014	0.2682
0.2139	-2.7497	0.0034	0.1014	0.2682
0.2139	-2.7500	0.0034	0.1014	0.2682
0.2139	-2.7503	0.0034	0.1014	0.2682
0.2139	-2.7507	0.0034	0.1014	0.2682
0.2139	-2.7510	0.0034	0.1014	0.2682
0.2139	-2.7513	0.0034	0.1014	0.2682
0.2140	-2.7516	0.0034	0.1014	0.2682
0.2140	-2.7520	0.0034	0.1014	0.2682
0.2140	-2.7523	0.0034	0.1014	0.2682
0.2140	-2.7526	0.0034	0.1014	0.2682
0.2140	-2.7529	0.0034	0.1014	0.2682
0.2140	-2.7533	0.0034	0.1014	0.2682
0.2141	-2.7536	0.0034	0.1014	0.2682
0.2141	-2.7539	0.0034	0.1014	0.2682
0.2141	-2.7542	0.0034	0.1014	0.2682
0.2141	-2.7545	0.0034	0.1014	0.2682
0.2141	-2.7549	0.0034	0.1014	0.2682
0.2141	-2.7552	0.0034	0.1014	0.2682
0.2142	-2.7555	0.0034	0.1014	0.2682
0.2142	-2.7558	0.0034	0.1014	0.2682
0.2142	-2.7562	0.0034	0.1014	0.2682
0.2142	-2.7565	0.0034	0.1015	0.2682
0.2142	-2.7568	0.0034	0.1015	0.2682
0.2142	-2.7571	0.0034	0.1015	0.2682
0.2143	-2.7575	0.0034	0.1015	0.2681
0.2143	-2.7578	0.0034	0.1015	0.2681
0.2143	-2.7581	0.0034	0.1015	0.2681
0.2143	-2.7584	0.0034	0.1015	0.2681
0.2143	-2.7588	0.0034	0.1015	0.2681
0.2143	-2.7591	0.0034	0.1015	0.2681
0.2144	-2.7594	0.0034	0.1015	0.2681
0.2144	-2.7597	0.0034	0.1015	0.2681
0.2144	-2.7601	0.0034	0.1015	0.2681
0.2144	-2.7604	0.0034	0.1015	0.2681
0.2144	-2.7607	0.0034	0.1015	0.2681
0.2144	-2.7610	0.0034	0.1015	0.2681
0.2145	-2.7614	0.0034	0.1015	0.2681
0.2145	-2.7617	0.0034	0.1015	0.2681
0.2145	-2.7620	0.0034	0.1015	0.2681
0.2145	-2.7623	0.0034	0.1015	0.2681
0.2145	-2.7627	0.0034	0.1015	0.2681
0.2145	-2.7630	0.0034	0.1015	0.2681
0.2146	-2.7633	0.0034	0.1015	0.2681
0.2146	-2.7636	0.0034	0.1015	0.2681
0.2146	-2.7639	0.0034	0.1015	0.2681
0.2146	-2.7643	0.0034	0.1015	0.2681
0.2146	-2.7646	0.0034	0.1015	0.2681
0.2146	-2.7649	0.0034	0.1015	0.2681
0.2147	-2.7652	0.0034	0.1015	0.2681
0.2147	-2.7656	0.0034	0.1016	0.2681
0.2147	-2.7659	0.0034	0.1016	0.2681
0.2147	-2.7662	0.0034	0.1016	0.2681
0.2147	-2.7665	0.0034	0.1016	0.2681
0.2147	-2.7669	0.0034	0.1016	0.2681
0.2148	-2.7672	0.0034	0.1016	0.2681
0.2148	-2.7675	0.0034	0.1016	0.2681
0.2148	-2.7678	0.0034	0.1016	0.2681
0.2148	-2.7682	0.0034	0.1016	0.2681
0.2148	-2.7685	0.0034	0.1016	0.2681
0.2148	-2.7688	0.0034	0.1016	0.2681
0.2149	-2.7691	0.0034	0.1016	0.2681
0.2149	-2.7695	0.0034	0.1016	0.2681
0.2149	-2.7698	0.0034	0.1016	0.2681
0.2149	-2.7701	0.0034	0.1016	0.2681
0.2149	-2.7704	0.0034	0.1016	0.2681
0.2149	-2.7708	0.0034	0.1016	0.2681
0.2150	-2.7711	0.0034	0.1016	0.2681
0.2150	-2.7714	0.0034	0.1016	0.2681
0.2150	-2.7717	0.0034	0.1016	0.2681
0.2150	-2.7721	0.0034	0.1016	0.2681
0.2150	-2.7724	0.0034	0.1016	0.2681
0.2150	-2.7727	0.0034	0.1016	0.2681
0.2151	-2.7730	0.0034	0.1016	0.2681
0.2151	-2.7734	0.0034	0.1016	0.2681
0.2151	-2.7737	0.0034	0.1016	0.2681
0.2151	-2.7740	0.0034	0.1016	0.2681
0.2151	-2.7743	0.0034	0.1016	0.2681
0.2151	-2.7746	0.0034	0.1016	0.2681
0.2152	-2.7750	0.0034	0.1017	0.2681
0.2152	-2.7753	0.0034	0.1017	0.2681
0.2152	-2.7756	0.0034	0.1017	0.2681
0.2152	-2.7759	0.0034	0.1017	0.2681
0.2152	-2.7763	0.0034	0.1017	0.2681
0.2152	-2.7766	0.0034	0.1017	0.2681
0.2153	-2.7769	0.0034	0.1017	0.2681
0.2153	-2.7772	0.0034	0.1017	0.2681
0.2153	-2.7776	0.0034	0.1017	0.2681
0.2153	-2.7779	0.0034	0.1017	0.2681
0.2153	-2.7782	0.0034	0.1017	0.2681
0.2153	-2.7785	0.0034	0.1017	0.2681
0.2154	-2.7789	0.0034	0.1017	0.2681
0.2154	-2.7792	0.0034	0.1017	0.2681
0.2154	-2.7795	0.0034	0.1017	0.2681
0.2154	-2.7798	0.0034	0.1017	0.2681
0.2154	-2.7802	0.0034	0.1017	0.2681
0.2154	-2.7805	0.0034	0.1017	0.2681
0.2155	-2.7808	0.0034	0.1017	0.2681
0.2155	-2.7811	0.0034	0.1017	0.2681
0.2155	-2.7815	0.0034	0.1017	0.2681
0.2155	-2.7818	0.0034	0.1017	0.2681
0.2155	-2.7821	0.0034	0.1017	0.2681
0.2155	-2.7824	0.0034	0.1017	0.2681
0.2156	-2.7828	0.0034	0.1017	0.2680
0.2156	-2.7831	0.0034	0.1017	0.2680
0.2156	-2.7834	0.0034	0.1017	0.2680
0.2156	-2.7837	0.0034	0.1017	0.2680
0.2156	-2.7840	0.0034	0.1018	0.2680
0.2156	-2.7844	0.0034	0.1018	0.2680
0.2157	-2.7847	0.0034	0.1018	0.2680
0.2157	-2.7850	0.0034	0.1018	0.2680
0.2157	-2.7853	0.0034	0.1018	0.2680
0.2157	-2.7857	0.0034	0.1018	0.2680
0.2157	-2.7860	0.0034	0.1018	0.2680
0.2157	-2.7863	0.0034	0.1018	0.2680
0.2158	-2.7866	0.0034	0.1018	0.2680
0.2158	-2.7870	0.0035	0.1018	0.2680
0.2158	-2.7873	0.0035	0.1018	0.2680
0.2158	-2.7876	0.0035	0.1018	0.2680
0.2158	-2.7879	0.0035	0.1018	0.2680
0.2158	-2.7883	0.0035	0.1018	0.2680
0.2159	-2.7886	0.0035	0.1018	0.2680
0.2159	-2.7889	0.0035	0.1018	0.2680
0.2159	-2.7892	0.0035	0.1018	0.2680
0.2159	-2.7896	0.0035	0.1018	0.2680
0.2159	-2.7899	0.0035	0.1018	0.2680
0.2159	-2.7902	0.0035	0.1018	0.2680
0.2160	-2.7905	0.0035	0.1018	0.2680
0.2160	-2.7909	0.0035	0.1018	0.2680
0.2160	-2.7912	0.0035	0.1018	0.2680
0.2160	-2.7915	0.0035	0.1018	0.2680
0.2160	-2.7918	0.0035	0.1018	0.2680
0.2160	-2.7922	0.0035	0.1018	0.2680
0.2161	-2.7925	0.0035	0.1018	0.2680
0.2161	-2.7928	0.0035	0.1018	0.2680
0.2161	-2.7931	0.0035	0.1018	0.2680
0.2161	-2.7935	0.0035	0.1019	0.2680
0.2161	-2.7938	0.0035	0.1019	0.2680
0.2161	-2.7941	0.0035	0.1019	0.2680
0.2162	-2.7944	0.0035	0.1019	0.2680
0.2162	-2.7948	0.0035	0.1019	0.2680
0.2162	-2.7951	0.0035	0.1019	0.2680
0.2162	-2.7954	0.0035	0.1019	0.2680
0.2162	-2.7957	0.0035	0.1019	0.2680
0.2162	-2.7960	0.0035	0.1019	0.2680
0.2163	-2.7964	0.0035	0.1019	0.2680
0.2163	-2.7967	0.0035	0.1019	0.2680
0.2163	-2.7970	0.0035	0.1019	0.2680
0.2163	-2.7973	0.0035	0.1019	0.2680
0.2163	-2.7977	0.0035	0.1019	0.2680
0.2163	-2.7980	0.0035	0.1019	0.2680
0.2164	-2.7983	0.0035	0.1019	0.2680
0.2164	-2.7986	0.0035	0.1019	0.2680
0.2164	-2.7990	0.0035	0.1019	0.2680
0.2164	-2.7993	0.0035	0.1019	0.2680
0.2164	-2.7996	0.0035	0.1019	0.2680
0.2164	-2.7999	0.0035	0.1019	0.2680
0.2165	-2.8003	0.0035	0.1019	0.2680
0.2165	-2.8006	0.0035	0.1019	0.2680
0.2165	-2.8009	0.0035	0.1019	0.2680
0.2165	-2.8012	0.0035	0.1019	0.2680
0.2165	-2.8016	0.0035	0.1019	0.2680
0.2165	-2.8019	0.0035	0.1019	0.2680
0.2166	-2.8022	0.0035	0.1019	0.2680
0.2166	-2.8025	0.0035	0.1020	0.2680
0.2166	-2.8029	0.0035	0.1020	0.2680
0.2166	-2.8032	0.0035	0.1020	0.2680
0.2166	-2.8035	0.0035	0.1020	0.2680
0.2166	-2.8038	0.0035	0.1020	0.2680
0.2167	-2.8042	0.0035	0.1020	0.2680
0.2167	-2.8045	0.0035	0.1020	0.2680
0.2167	-2.8048	0.0035	0.1020	0.2680
0.2167	-2.8051	0.0035	0.1020	0.2680
0.2167	-2.8055	0.0035	0.1020	0.2680
0.2167	-2.8058	0.0035	0.1020	0.2680
0.2168	-2.8061	0.0035	0.1020	0.2680
0.2168	-2.8064	0.0035	0.1020	0.2680
0.2168	-2.8067	0.0035	0.1020	0.2680
0.2168	-2.8071	0.0035	0.1020	0.2680
0.2168	-2.8074	0.0035	0.1020	0.2680
0.2168	-2.8077	0.0035	0.1020	0.2680
0.2169	-2.8080	0.0035	0.1020	0.2679
0.2169	-2.8084	0.0035	0.1020	0.2679
0.2169	-2.8087	0.0035	0.1020	0.2679
0.2169	-2.8090	0.0035	0.1020	0.2679
0.2169	-2.8093	0.0035	0.1020	0.2679
0.2169	-2.8097	0.0035	0.1020	0.2679
0.2170	-2.8100	0.0035	0.1020	0.2679
0.2170	-2.8103	0.0035	0.1020	0.2679
0.2170	-2.8106	0.0035	0.1020	0.2679
0.2170	-2.8110	0.0035	0.1020	0.2679
0.2170	-2.8113	0.0035	0.1020	0.2679
0.2170	-2.8116	0.0035	0.1020	0.2679
0.2171	-2.8119	0.0035	0.1021	0.2679
0.2171	-2.8123	0.0035	0.1021	0.2679
0.2171	-2.8126	0.0035	0.1021	0.2679
0.2171	-2.8129	0.0035	0.1021	0.2679
0.2171	-2.8132	0.0035	0.1021	0.2679
0.2171	-2.8136	0.0035	0.1021	0.2679
0.2172	-2.8139	0.0035	0.1021	0.2679
0.2172	-2.8142	0.0035	0.1021	0.2679
0.2172	-2.8145	0.0035	0.1021	0.2679
0.2172	-2.8149	0.0035	0.1021	0.2679
0.2172	-2.8152	0.0035	0.1021	0.2679
0.2172	-2.8155	0.0035	0.1021	0.2679
0.2173	-2.8158	0.0035	0.1021	0.2679
0.2173	-2.8162	0.0035	0.1021	0.2679
0.2173	-2.8165	0.0035	0.1021	0.2679
0.2173	-2.8168	0.0035	0.1021	0.2679
0.2173	-2.8171	0.0035	0.1021	0.2679
0.2173	-2.8175	0.0035	0.1021	0.2679
0.2174	-2.8178	0.0035	0.1021	0.2679
0.2174	-2.8181	0.0035	0.1021	0.2679
0.2174	-2.8184	0.0035	0.1021	0.2679
0.2174	-2.8187	0.0035	0.1021	0.2679
0.2174	-2.8191	0.0035	0.1021	0.2679
0.2174	-2.8194	0.0035	0.1021	0.2679
0.2175	-2.8197	0.0035	0.1021	0.2679
0.2175	-2.8200	0.0035	0.1021	0.2679
0.2175	-2.8204	0.0035	0.1021	0.2679
0.2175	-2.8207	0.0035	0.1021	0.2679
0.2175	-2.8210	0.0035	0.1021	0.2679
0.2175	-2.8213	0.0035	0.1022	0.2679
0.2176	-2.8217	0.0035	0.1022	0.2679
0.2176	-2.8220	0.0035	0.1022	0.2679
0.2176	-2.8223	0.0035	0.1022	0.2679
0.2176	-2.8226	0.0035	0.1022	0.2679
0.2176	-2.8230	0.0035	0.1022	0.2679
